0.6	0	102.46	-0.83	16.41	10.76	14.49	18	23.6%
0.6	0.02	93.67	-1.30	19.20	10.71	35.44	25	20.0%
0.6	0.04	79.17	-2.20	20.43	10.83	118.62	13	27.7%
0.6	0.06	68.38	-2.28	20.19	11.42	70.91	62	12.7%
0.6	0.08	59.21	-2.20	18.85	11.18	53.41	42	15.4%
0.6	0.12	34.56	-2.75	16.33	11.21	17.99	48	14.4%
0.6	0.16	20.15	-1.55	13.81	10.02	44.10	376	5.2%
0.6	0.2	11.80	-1.02	12.15	9.00	15.55	356	5.3%
0.6	0.24	2.65	-0.02	10.01	7.03	15.06	482	4.6%
0.6	0.32	-7.99	1.33	5.48	3.96	30.42	77	11.4%
0.6	0.4	-9.86	1.16	4.11	2.81	35.20	13	27.7%
0.6	0.48	-10.01	-0.32	4.22	2.69	-18.24	23	20.9%
0.6	0.56	-9.80	-0.92	4.54	2.66	-35.46	42	15.4%
0.6	0.64	-8.21	-1.22	5.15	2.82	-27.58	128	8.8%
0.6	0.72	-5.73	-1.10	5.80	2.91	-20.65	304	5.7%
0.6	0.8	-0.09	-0.22	6.89	3.00	-8.80	641	3.9%
0.6	0.88	12.74	0.89	5.87	2.76	-6.79	713	3.7%
0.6	0.92	23.30	1.90	4.59	2.63	-8.72	531	4.3%
0.6	0.96	27.86	2.02	3.91	2.52	-4.01	197	7.1%
0.6	1	31.19	1.77	3.49	2.34	-3.32	555	4.2%
0.6	1.04	33.73	1.39	2.89	2.10	-1.93	531	4.3%
0.6	1.12	35.78	1.20	2.28	1.83	-0.89	414	4.9%
0.6	1.2	35.75	0.92	2.09	1.74	0.03	500	4.5%
0.8	0	84.35	-0.68	17.18	11.20	-0.63	36	16.7%
0.8	0.02	81.25	-1.52	18.00	11.14	-4.34	34	17.1%
0.8	0.04	74.84	-2.29	18.94	11.31	18.95	67	12.2%
0.8	0.06	66.76	-2.35	19.00	11.31	59.88	44	15.1%
0.8	0.08	57.44	-2.79	19.73	11.58	55.46	35	16.9%
0.8	0.12	40.47	-2.97	17.78	11.40	37.82	134	8.6%
0.8	0.16	28.39	-2.86	15.33	10.93	52.17	146	8.3%
0.8	0.2	17.90	-2.14	13.87	10.29	41.41	289	5.9%
0.8	0.24	9.16	-1.36	12.64	9.33	19.24	452	4.7%
0.8	0.32	-6.48	0.60	8.55	6.29	28.74	191	7.2%
0.8	0.4	-10.35	0.63	5.47	4.34	44.14	70	12.0%
0.8	0.48	-11.82	0.11	4.54	3.64	16.34	23	20.9%
0.8	0.56	-11.23	-0.41	4.72	3.31	-38.67	29	18.6%
0.8	0.64	-9.47	-0.56	5.99	3.57	-41.42	145	8.3%
0.8	0.72	-4.53	-0.23	7.71	3.85	-27.79	386	5.1%
0.8	0.8	7.86	1.49	8.12	3.33	-6.56	722	3.7%
0.8	0.88	18.58	1.90	6.09	2.78	-13.08	601	4.1%
0.8	0.92	25.77	2.46	4.08	2.36	-5.61	449	4.7%
0.8	0.96	29.22	2.23	3.40	2.20	-3.76	335	5.5%
0.8	1	31.20	2.10	3.07	2.05	-2.15	347	5.4%
0.8	1.04	33.46	1.76	2.66	1.89	-1.47	697	3.8%
0.8	1.12	35.18	1.50	2.16	1.71	-0.78	546	4.3%
0.8	1.2	35.46	1.28	1.95	1.72	-0.04	147	8.2%
1	0	69.92	-0.81	16.27	11.18	-13.26	22	21.3%
1	0.02	67.23	-1.08	16.53	11.18	5.68	38	16.2%
1	0.04	63.69	-2.03	16.91	11.13	57.59	22	21.3%
1	0.06	59.52	-2.00	17.04	11.16	24.86	42	15.4%
1	0.08	54.54	-2.44	16.52	11.33	43.62	40	15.8%
1	0.12	40.50	-2.95	17.08	11.11	42.37	46	14.7%
1	0.16	29.86	-2.88	15.49	10.71	51.00	248	6.4%
1	0.2	20.81	-2.82	14.06	10.22	44.83	384	5.1%
1	0.24	13.44	-2.01	14.08	10.09	25.77	273	6.1%
1	0.32	0.55	-1.25	11.36	8.28	13.13	343	5.4%
1	0.4	-8.08	-0.63	8.47	6.30	63.27	205	7.0%
1	0.48	-11.68	-0.12	5.31	4.35	42.81	39	16.0%
1	0.56	-11.92	-0.89	4.95	4.11	-34.06	37	16.4%
1	0.64	-9.49	-0.72	6.65	4.32	-47.25	149	8.2%
1	0.72	-0.44	0.39	8.91	4.41	-13.44	524	4.4%
1	0.8	12.46	1.85	7.98	3.75	-12.63	551	4.3%
1	0.88	24.64	2.76	4.57	2.48	-9.98	263	6.2%
1	0.92	28.19	2.71	3.68	2.20	-4.91	166	7.8%
1	0.96	30.66	2.51	3.18	2.01	-2.40	183	7.4%
1	1	32.31	2.39	2.71	1.86	-1.54	176	7.5%
1	1.04	33.61	2.22	2.34	1.72	-1.10	256	6.3%
1	1.12	35.05	1.82	1.97	1.68	-0.24	287	5.9%
1	1.2	35.27	1.50	1.89	1.64	0.15	228	6.6%
1.2	0	57.21	-0.88	15.53	10.42	-92.78	4	50.0%
1.2	0.02	57.33	-0.65	15.31	10.41	19.84	8	35.4%
1.2	0.04	54.66	-1.11	15.50	10.91	17.54	6	40.8%
1.2	0.06	52.13	-2.34	15.64	10.91	-16.97	6	40.8%
1.2	0.08	46.19	-2.52	15.97	10.34	103.58	8	35.4%
1.2	0.12	39.22	-2.27	15.68	10.86	-35.40	10	31.6%
1.2	0.16	32.88	-3.19	14.96	10.96	-19.68	6	40.8%
1.2	0.2	25.15	-3.44	14.78	10.48	79.00	24	20.4%
1.2	0.24	18.78	-3.14	14.04	10.73	54.26	42	15.4%
1.2	0.32	5.56	-2.79	13.05	9.29	-0.56	85	10.8%
1.2	0.4	-4.80	-1.22	9.78	7.86	25.98	62	12.7%
1.2	0.48	-10.08	0.45	6.14	5.50	-4.78	21	21.8%
1.2	0.56	-9.86	-0.21	5.95	4.97	-54.10	27	19.2%
1.2	0.64	-6.65	-0.34	7.49	4.94	-29.64	55	13.5%
1.2	0.72	9.88	2.87	7.89	4.19	-7.75	219	6.8%
1.2	0.8	19.40	3.10	6.43	3.36	-17.33	161	7.9%
1.2	0.88	25.80	2.81	4.62	2.67	-8.27	222	6.7%
1.2	0.92	29.39	3.02	3.33	2.09	-3.36	215	6.8%
1.2	0.96	31.42	2.67	2.94	1.88	-1.59	284	5.9%
1.2	1	32.66	2.51	2.53	1.71	-1.66	167	7.7%
1.2	1.04	33.75	2.36	2.30	1.64	-1.08	403	5.0%
1.2	1.12	34.58	1.98	2.03	1.61	-0.11	252	6.3%
1.2	1.2	34.93	1.69	1.88	1.50	-0.21	210	6.9%
1.4	0	46.19	-0.61	14.23	9.77	37.15	6	40.8%
1.4	0.02	45.53	-0.35	14.09	10.52	28.54	7	37.8%
1.4	0.04	44.13	-2.06	14.03	10.49	-31.26	7	37.8%
1.4	0.06	42.00	-2.77	14.22	10.22	36.72	13	27.7%
1.4	0.08	39.45	-2.82	14.49	10.03	31.90	4	50.0%
1.4	0.12	34.49	-3.31	14.39	10.16	77.06	17	24.3%
1.4	0.16	27.72	-3.24	14.05	9.80	56.01	24	20.4%
1.4	0.2	21.83	-3.58	13.34	10.04	25.93	52	13.9%
1.4	0.24	16.42	-3.13	13.15	9.67	19.13	39	16.0%
1.4	0.32	5.56	-2.50	12.21	9.09	0.33	75	11.5%
1.4	0.4	-3.96	0.57	9.17	7.20	14.27	69	12.0%
1.4	0.48	-6.71	-1.67	6.89	6.63	7.17	30	18.3%
1.4	0.56	-3.97	-0.07	6.70	4.97	-26.27	103	9.9%
1.4	0.64	6.11	2.78	8.32	4.94	-10.26	256	6.3%
1.4	0.72	14.15	2.58	7.63	4.75	-18.65	301	5.8%
1.4	0.8	23.44	3.21	5.13	2.99	-6.35	276	6.0%
1.4	0.88	28.86	2.95	3.48	2.23	-2.73	257	6.2%
1.4	0.92	30.74	2.68	2.91	1.96	-2.22	399	5.0%
1.4	0.96	32.05	2.52	2.61	1.72	-1.01	296	5.8%
1.4	1	32.99	2.53	2.24	1.63	-1.11	334	5.5%
1.4	1.04	33.84	2.22	2.10	1.56	-0.93	194	7.2%
1.4	1.12	34.50	1.95	1.90	1.64	0.08	129	8.8%
1.4	1.2	34.48	1.56	1.85	1.59	0.07	203	7.0%
1.8	0	28.52	0.20	11.02	8.78	-17.77	22	21.3%
1.8	0.02	27.93	-0.73	11.12	8.69	14.97	21	21.8%
1.8	0.04	27.42	-0.36	11.15	8.63	19.15	23	20.9%
1.8	0.06	27.19	-1.48	11.44	9.17	43.59	31	18.0%
1.8	0.08	26.56	-1.75	11.03	8.83	20.14	63	12.6%
1.8	0.12	24.79	-1.15	11.08	8.38	32.21	100	10.0%
1.8	0.16	22.44	-1.47	11.02	9.02	46.04	70	12.0%
1.8	0.2	20.19	-2.17	10.92	8.61	52.51	53	13.7%
1.8	0.24	16.77	-2.42	10.63	8.38	31.17	185	7.4%
1.8	0.32	11.48	-1.08	9.01	7.92	19.56	140	8.5%
1.8	0.4	8.04	-0.58	7.72	6.89	9.59	265	6.1%
1.8	0.48	6.94	0.31	5.85	5.86	-1.45	197	7.1%
1.8	0.56	10.72	2.91	5.39	4.68	-12.03	313	5.7%
1.8	0.64	15.03	2.94	5.72	3.94	-18.52	140	8.5%
1.8	0.72	20.25	2.85	5.28	3.97	-16.13	336	5.5%
1.8	0.8	25.24	2.64	4.40	2.85	-4.63	253	6.3%
1.8	0.88	28.58	2.28	3.40	2.26	-3.51	257	6.2%
1.8	0.92	30.53	1.93	3.30	2.30	-2.92	385	5.1%
1.8	0.96	31.66	2.00	2.49	1.85	-1.02	121	9.1%
1.8	1	32.55	1.80	2.31	1.62	-1.00	281	6.0%
1.8	1.04	32.92	1.60	1.99	1.62	-0.89	434	4.8%
1.8	1.12	33.39	1.25	1.83	1.52	-0.40	297	5.8%
1.8	1.2	33.56	1.03	1.79	1.45	-0.17	28	18.9%
